"Plot Title: Room 12"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 10561435, SEN S/N: 10561435)","RH, % (LGR S/N: 10561435, SEN S/N: 10561435)","DewPt, °C (LGR S/N: 10561435, SEN S/N: 10561435)","Started (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Button Up (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 2 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Tripped (LGR S/N: 10561435, SEN S/N: 10561435)","Chan 1 Alarm Cleared (LGR S/N: 10561435, SEN S/N: 10561435)","Button Down (LGR S/N: 10561435, SEN S/N: 10561435)","Stopped (LGR S/N: 10561435, SEN S/N: 10561435)","Host Connected (LGR S/N: 10561435, SEN S/N: 10561435)","End Of File (LGR S/N: 10561435, SEN S/N: 10561435)"
20137,01/20/15 01:34:07 PM,24.175,47.293,12.267,,,,,,,,,,
20138,01/20/15 01:39:07 PM,25.628,52.865,15.317,,,,,,,,,,
20139,01/20/15 01:44:07 PM,24.973,43.224,11.624,,,,,,,,,,
20140,01/20/15 01:49:07 PM,24.489,41.246,10.483,,,,,,,,,,
20141,01/20/15 01:54:07 PM,24.223,41.348,10.282,,,,,,,,,,
20142,01/20/15 01:59:07 PM,25.628,55.949,16.204,,,,,,,,,,
20143,01/20/15 02:04:07 PM,25.312,44.108,12.238,,,,,,,,,,
20144,01/20/15 02:09:07 PM,24.682,41.039,10.581,,,,,,,,,,
20145,01/20/15 02:14:07 PM,24.296,44.831,11.565,,,,,,,,,,
20146,01/20/15 02:19:07 PM,25.652,54.729,15.881,,,,,,,,,,
20147,01/20/15 02:24:07 PM,25.167,44.416,12.212,,,,,,,,,,
20148,01/20/15 02:29:07 PM,24.537,41.154,10.493,,,,,,,,,,
20149,01/20/15 02:34:07 PM,24.731,51.223,13.999,,,,,,,,,,
20150,01/20/15 02:39:07 PM,25.725,49.540,14.397,,,,,,,,,,
20151,01/20/15 02:44:07 PM,25.070,42.714,11.532,,,,,,,,,,
20152,01/20/15 02:49:07 PM,24.489,40.494,10.207,,,,,,,,,,
20153,01/20/15 02:54:07 PM,24.948,53.087,14.754,,,,,,,,,,
20154,01/20/15 02:59:07 PM,25.603,47.922,13.773,,,,,,,,,,
20155,01/20/15 03:04:07 PM,24.948,42.342,11.291,,,,,,,,,,
20156,01/20/15 03:09:07 PM,24.368,40.546,10.119,,,,,,,,,,
20157,01/20/15 03:14:07 PM,25.239,54.827,15.525,,,,,,,,,,
20158,01/20/15 03:19:07 PM,25.506,46.590,13.251,,,,,,,,,,
20159,01/20/15 03:24:07 PM,24.852,41.972,11.071,,,,,,,,,,
20160,01/20/15 03:29:07 PM,24.392,43.060,11.044,,,,,,,,,,
20161,01/20/15 03:34:07 PM,25.676,56.676,16.452,,,,,,,,,,
20162,01/20/15 03:39:07 PM,25.385,45.025,12.618,,,,,,,,,,
20163,01/20/15 03:44:07 PM,24.706,41.434,10.747,,,,,,,,,,
20164,01/20/15 03:49:07 PM,24.417,46.360,12.184,,,,,,,,,,
20165,01/20/15 03:54:07 PM,25.725,54.645,15.925,,,,,,,,,,
20166,01/20/15 03:59:07 PM,25.264,44.395,12.293,,,,,,,,,,
20167,01/20/15 04:04:07 PM,24.634,41.164,10.583,,,,,,,,,,
20168,01/20/15 04:09:07 PM,24.441,47.903,12.705,,,,,,,,,,
20169,01/20/15 04:14:07 PM,25.749,52.565,15.340,,,,,,,,,,
20170,01/20/15 04:19:07 PM,25.191,43.899,12.056,,,,,,,,,,
20171,01/20/15 04:24:07 PM,24.561,41.156,10.516,,,,,,,,,,
20172,01/20/15 04:29:07 PM,24.658,50.101,13.592,,,,,,,,,,
20173,01/20/15 04:34:07 PM,25.749,50.245,14.638,,,,,,,,,,
20174,01/20/15 04:39:07 PM,25.118,43.176,11.739,,,,,,,,,,
20175,01/20/15 04:44:07 PM,24.489,40.887,10.352,,,,,,,,,,
20176,01/20/15 04:49:07 PM,24.852,51.936,14.325,,,,,,,,,,
20177,01/20/15 04:54:07 PM,25.701,49.025,14.213,,,,,,,,,,
20178,01/20/15 04:59:07 PM,25.070,42.682,11.521,,,,,,,,,,
20179,01/20/15 05:04:07 PM,24.489,40.494,10.207,,,,,,,,,,
20180,01/20/15 05:09:07 PM,25.239,54.764,15.508,,,,,,,,,,
20181,01/20/15 05:14:07 PM,25.579,46.728,13.363,,,,,,,,,,
20182,01/20/15 05:19:07 PM,24.900,41.716,11.023,,,,,,,,,,
20183,01/20/15 05:24:07 PM,24.417,40.191,10.030,,,,,,,,,,
20184,01/20/15 05:29:07 PM,25.506,55.618,15.998,,,,,,,,,,
20185,01/20/15 05:34:07 PM,25.458,45.680,12.905,,,,,,,,,,
20186,01/20/15 05:39:07 PM,24.852,41.515,10.906,,,,,,,,,,
20187,01/20/15 05:44:07 PM,24.320,43.214,11.032,,,,,,,,,,
20188,01/20/15 05:49:07 PM,25.628,56.825,16.448,,,,,,,,,,
20189,01/20/15 05:54:07 PM,25.361,45.087,12.617,,,,,,,,,,
20190,01/20/15 05:59:07 PM,24.755,41.406,10.780,,,,,,,,,,
20191,01/20/15 06:04:07 PM,24.344,43.282,11.077,,,,,,,,,,
20192,01/20/15 06:09:07 PM,25.628,56.856,16.457,,,,,,,,,,
20193,01/20/15 06:14:07 PM,25.288,45.013,12.526,,,,,,,,,,
20194,01/20/15 06:19:07 PM,24.731,41.338,10.734,,,,,,,,,,
20195,01/20/15 06:24:07 PM,24.489,46.658,12.347,,,,,,,,,,
20196,01/20/15 06:29:07 PM,25.822,53.430,15.663,,,,,,,,,,
20197,01/20/15 06:34:07 PM,25.288,43.975,12.171,,,,,,,,,,
20198,01/20/15 06:39:07 PM,24.731,40.880,10.566,,,,,,,,,,
20199,01/20/15 06:44:07 PM,24.248,41.742,10.446,,,,,,,,,,
20200,01/20/15 06:49:07 PM,25.506,56.275,16.182,,,,,,,,,,
20201,01/20/15 06:54:07 PM,25.531,46.303,13.178,,,,,,,,,,
20202,01/20/15 06:59:07 PM,24.900,41.586,10.975,,,,,,,,,,
20203,01/20/15 07:04:07 PM,24.392,41.627,10.535,,,,,,,,,,
20204,01/20/15 07:09:07 PM,25.579,56.380,16.279,,,,,,,,,,
20205,01/20/15 07:14:07 PM,25.458,45.454,12.829,,,,,,,,,,
20206,01/20/15 07:19:07 PM,24.900,41.455,10.928,,,,,,,,,,
20207,01/20/15 07:24:07 PM,24.513,45.373,11.944,,,,,,,,,,
20208,01/20/15 07:29:07 PM,25.847,54.977,16.132,,,,,,,,,,
20209,01/20/15 07:34:07 PM,25.409,44.379,12.419,,,,,,,,,,
20210,01/20/15 07:39:07 PM,24.852,41.221,10.799,,,,,,,,,,
20211,01/20/15 07:44:07 PM,24.392,42.442,10.826,,,,,,,,,,
20212,01/20/15 07:49:07 PM,25.676,56.613,16.435,,,,,,,,,,
20213,01/20/15 07:54:07 PM,25.409,45.189,12.695,,,,,,,,,,
20214,01/20/15 07:59:07 PM,24.827,41.316,10.812,,,,,,,,,,
20215,01/20/15 08:04:07 PM,24.368,40.219,9.997,,,,,,,,,,
20216,01/20/15 08:09:07 PM,25.361,55.660,15.874,,,,,,,,,,
20217,01/20/15 08:14:07 PM,25.531,46.658,13.295,,,,,,,,,,
20218,01/20/15 08:19:07 PM,24.876,42.105,11.141,,,,,,,,,,
20219,01/20/15 08:24:07 PM,24.248,46.885,12.201,,,,,,,,,,
20220,01/20/15 08:29:07 PM,25.215,58.970,16.646,,,,,,,,,,
20221,01/20/15 08:34:07 PM,23.742,50.836,12.972,,,,,,,,,,
20222,01/20/15 08:39:07 PM,21.608,61.647,13.947,,,,,,,,,,
20223,01/20/15 08:44:07 PM,21.752,71.101,16.305,,,,,,,,,,
20224,01/20/15 08:49:07 PM,21.991,71.352,16.590,,,,,,,,,,
20225,01/20/15 08:54:07 PM,20.487,67.865,14.369,,,,,,,,,,
20226,01/20/15 08:59:07 PM,21.012,75.203,16.475,,,,,,,,,,
20227,01/20/15 09:04:07 PM,21.584,77.072,17.417,,,,,,,,,,
20228,01/20/15 09:09:07 PM,20.344,63.790,13.279,,,,,,,,,,
20229,01/20/15 09:14:07 PM,20.511,75.534,16.060,,,,,,,,,,
20230,01/20/15 09:19:07 PM,21.155,78.013,17.192,,,,,,,,,,
20231,01/20/15 09:24:07 PM,21.632,77.225,17.495,,,,,,,,,,
20232,01/20/15 09:29:07 PM,20.035,69.050,14.204,,,,,,,,,,
20233,01/20/15 09:34:07 PM,20.583,75.549,16.132,,,,,,,,,,
20234,01/20/15 09:39:07 PM,21.203,76.593,16.948,,,,,,,,,,
20235,01/20/15 09:44:07 PM,21.489,72.397,16.337,,,,,,,,,,
20236,01/20/15 09:49:07 PM,20.035,70.457,14.516,,,,,,,,,,
20237,01/20/15 09:54:07 PM,20.630,75.673,16.204,,,,,,,,,,
20238,01/20/15 09:59:07 PM,21.226,75.678,16.782,,,,,,,,,,
20239,01/20/15 10:04:07 PM,21.346,69.556,15.572,,,,,,,,,,
20240,01/20/15 10:09:07 PM,20.035,71.595,14.765,,,,,,,,,,
20241,01/20/15 10:14:07 PM,20.654,75.362,16.162,,,,,,,,,,
20242,01/20/15 10:19:07 PM,21.250,74.529,16.564,,,,,,,,,,
20243,01/20/15 10:24:07 PM,21.203,66.865,14.821,,,,,,,,,,
20244,01/20/15 10:29:07 PM,20.106,71.725,14.862,,,,,,,,,,
20245,01/20/15 10:34:07 PM,20.726,74.107,15.968,,,,,,,,,,
20246,01/20/15 10:39:07 PM,21.322,72.831,16.270,,,,,,,,,,
20247,01/20/15 10:44:07 PM,20.821,63.330,13.618,,,,,,,,,,
20248,01/20/15 10:49:07 PM,20.130,72.166,14.980,,,,,,,,,,
20249,01/20/15 10:54:07 PM,20.821,72.327,15.679,,,,,,,,,,
20250,01/20/15 10:59:07 PM,21.370,70.766,15.865,,,,,,,,,,
20251,01/20/15 11:04:07 PM,20.344,60.654,12.507,,,,,,,,,,
20252,01/20/15 11:09:07 PM,20.225,71.922,15.019,,,,,,,,,,
20253,01/20/15 11:14:07 PM,20.940,70.275,15.344,,,,,,,,,,
20254,01/20/15 11:19:07 PM,21.465,68.485,15.444,,,,,,,,,,
20255,01/20/15 11:24:07 PM,20.011,65.645,13.402,,,,,,,,,,
20256,01/20/15 11:29:07 PM,20.463,69.981,14.822,,,,,,,,,,
20257,01/20/15 11:34:07 PM,21.179,67.515,14.948,,,,,,,,,,
20258,01/20/15 11:39:07 PM,21.226,61.100,13.450,,,,,,,,,,
20259,01/20/15 11:44:07 PM,20.035,69.402,14.283,,,,,,,,,,
20260,01/20/15 11:49:07 PM,20.749,69.681,15.029,,,,,,,,,,
20261,01/20/15 11:54:07 PM,21.322,68.370,15.281,,,,,,,,,,
20262,01/20/15 11:59:07 PM,20.392,59.964,12.378,,,,,,,,,,
20263,01/21/15 12:04:07 AM,20.130,72.659,15.086,,,,,,,,,,
20264,01/21/15 12:09:07 AM,20.892,71.115,15.484,,,,,,,,,,
20265,01/21/15 12:14:07 AM,21.417,69.480,15.624,,,,,,,,,,
20266,01/21/15 12:19:07 AM,20.106,64.109,13.129,,,,,,,,,,
20267,01/21/15 12:24:07 AM,20.321,71.066,14.924,,,,,,,,,,
20268,01/21/15 12:29:07 AM,21.083,67.320,14.812,,,,,,,,,,
20269,01/21/15 12:34:07 AM,21.179,60.149,13.165,,,,,,,,,,
20270,01/21/15 12:39:07 AM,19.987,69.364,14.229,,,,,,,,,,
20271,01/21/15 12:44:07 AM,20.773,68.182,14.714,,,,,,,,,,
20272,01/21/15 12:49:07 AM,21.346,66.593,14.894,,,,,,,,,,
20273,01/21/15 12:54:07 AM,20.297,59.279,12.113,,,,,,,,,,
20274,01/21/15 12:59:07 AM,20.154,71.239,14.802,,,,,,,,,,
20275,01/21/15 01:04:07 AM,20.916,68.917,15.017,,,,,,,,,,
20276,01/21/15 01:09:07 AM,21.441,67.056,15.092,,,,,,,,,,
20277,01/21/15 01:14:07 AM,20.035,63.528,12.922,,,,,,,,,,
20278,01/21/15 01:19:07 AM,20.249,71.810,15.017,,,,,,,,,,
20279,01/21/15 01:24:07 AM,20.988,69.519,15.221,,,,,,,,,,
20280,01/21/15 01:29:07 AM,21.465,67.803,15.288,,,,,,,,,,
20281,01/21/15 01:34:07 AM,19.963,66.231,13.493,,,,,,,,,,
20282,01/21/15 01:39:07 AM,20.344,72.178,15.189,,,,,,,,,,
20283,01/21/15 01:44:07 AM,21.036,69.881,15.348,,,,,,,,,,
20284,01/21/15 01:49:07 AM,21.513,68.286,15.444,,,,,,,,,,
20285,01/21/15 01:54:07 AM,19.892,68.494,13.943,,,,,,,,,,
20286,01/21/15 01:59:07 AM,20.440,72.661,15.384,,,,,,,,,,
20287,01/21/15 02:04:07 AM,21.107,70.511,15.556,,,,,,,,,,
20288,01/21/15 02:09:07 AM,21.417,64.662,14.505,,,,,,,,,,
20289,01/21/15 02:14:07 AM,19.916,68.705,14.013,,,,,,,,,,
20290,01/21/15 02:19:07 AM,20.583,68.561,14.618,,,,,,,,,,
20291,01/21/15 02:24:07 AM,21.274,65.027,14.456,,,,,,,,,,
20292,01/21/15 02:29:07 AM,20.368,56.874,11.552,,,,,,,,,,
20293,01/21/15 02:34:07 AM,20.130,68.979,14.279,,,,,,,,,,
20294,01/21/15 02:39:07 AM,20.892,67.048,14.568,,,,,,,,,,
20295,01/21/15 02:44:07 AM,21.393,65.766,14.745,,,,,,,,,,
20296,01/21/15 02:49:07 AM,20.225,59.633,12.137,,,,,,,,,,
20297,01/21/15 02:54:07 AM,20.130,71.322,14.797,,,,,,,,,,
20298,01/21/15 02:59:07 AM,20.869,69.114,15.016,,,,,,,,,,
20299,01/21/15 03:04:07 AM,21.393,67.583,15.169,,,,,,,,,,
20300,01/21/15 03:09:07 AM,20.225,60.908,12.459,,,,,,,,,,
20301,01/21/15 03:14:07 AM,20.130,72.253,14.999,,,,,,,,,,
20302,01/21/15 03:19:07 AM,20.869,70.056,15.227,,,,,,,,,,
20303,01/21/15 03:24:07 AM,21.370,68.290,15.308,,,,,,,,,,
20304,01/21/15 03:29:07 AM,20.178,61.596,12.585,,,,,,,,,,
20305,01/21/15 03:34:07 AM,20.130,72.775,15.111,,,,,,,,,,
20306,01/21/15 03:39:07 AM,20.869,70.584,15.344,,,,,,,,,,
20307,01/21/15 03:44:07 AM,21.370,68.734,15.409,,,,,,,,,,
20308,01/21/15 03:49:07 AM,20.273,60.248,12.338,,,,,,,,,,
20309,01/21/15 03:54:07 AM,20.178,70.045,14.562,,,,,,,,,,
20310,01/21/15 03:59:07 AM,20.964,65.960,14.382,,,,,,,,,,
20311,01/21/15 04:04:07 AM,21.489,62.959,14.160,,,,,,,,,,
20312,01/21/15 04:09:07 AM,19.892,65.802,13.326,,,,,,,,,,
20313,01/21/15 04:14:07 AM,20.487,67.835,14.362,,,,,,,,,,
20314,01/21/15 04:19:07 AM,21.131,66.257,14.611,,,,,,,,,,
20315,01/21/15 04:24:07 AM,21.465,63.799,14.342,,,,,,,,,,
20316,01/21/15 04:29:07 AM,19.868,68.196,13.853,,,,,,,,,,
20317,01/21/15 04:34:07 AM,20.487,69.926,14.833,,,,,,,,,,
20318,01/21/15 04:39:07 AM,21.131,67.862,14.982,,,,,,,,,,
20319,01/21/15 04:44:07 AM,21.417,64.332,14.426,,,,,,,,,,
20320,01/21/15 04:49:07 AM,19.940,69.795,14.279,,,,,,,,,,
20321,01/21/15 04:54:07 AM,20.583,70.384,15.025,,,,,,,,,,
20322,01/21/15 04:59:07 AM,21.179,68.226,15.111,,,,,,,,,,
20323,01/21/15 05:04:07 AM,21.250,62.950,13.932,,,,,,,,,,
20324,01/21/15 05:09:07 AM,19.892,70.547,14.399,,,,,,,,,,
20325,01/21/15 05:14:07 AM,20.559,71.111,15.163,,,,,,,,,,
20326,01/21/15 05:19:07 AM,21.179,69.053,15.299,,,,,,,,,,
20327,01/21/15 05:24:07 AM,21.346,64.050,14.290,,,,,,,,,,
20328,01/21/15 05:29:07 AM,19.844,70.568,14.358,,,,,,,,,,
20329,01/21/15 05:34:07 AM,20.511,71.686,15.242,,,,,,,,,,
20330,01/21/15 05:39:07 AM,21.131,69.516,15.357,,,,,,,,,,
20331,01/21/15 05:44:07 AM,21.465,65.449,14.738,,,,,,,,,,
20332,01/21/15 05:49:07 AM,19.987,68.335,13.998,,,,,,,,,,
20333,01/21/15 05:54:07 AM,20.606,68.034,14.521,,,,,,,,,,
20334,01/21/15 05:59:07 AM,21.250,64.664,14.347,,,,,,,,,,
20335,01/21/15 06:04:07 AM,20.583,57.060,11.802,,,,,,,,,,
20336,01/21/15 06:09:07 AM,20.035,69.050,14.204,,,,,,,,,,
20337,01/21/15 06:14:07 AM,20.797,67.328,14.541,,,,,,,,,,
20338,01/21/15 06:19:07 AM,21.322,66.231,14.786,,,,,,,,,,
20339,01/21/15 06:24:07 AM,20.583,59.568,12.456,,,,,,,,,,
20340,01/21/15 06:29:07 AM,20.011,71.590,14.741,,,,,,,,,,
20341,01/21/15 06:34:07 AM,20.749,69.681,15.029,,,,,,,,,,
20342,01/21/15 06:39:07 AM,21.274,68.154,15.186,,,,,,,,,,
20343,01/21/15 06:44:07 AM,20.678,60.526,12.789,,,,,,,,,,
20344,01/21/15 06:49:07 AM,20.011,72.288,14.892,,,,,,,,,,
20345,01/21/15 06:54:07 AM,20.726,70.850,15.265,,,,,,,,,,
20346,01/21/15 06:59:07 AM,21.274,69.130,15.407,,,,,,,,,,
20347,01/21/15 07:04:07 AM,20.916,60.655,13.046,,,,,,,,,,
20348,01/21/15 07:09:07 AM,20.011,70.072,14.409,,,,,,,,,,
20349,01/21/15 07:14:07 AM,20.773,66.997,14.442,,,,,,,,,,
20350,01/21/15 07:19:07 AM,21.346,63.628,14.188,,,,,,,,,,
20351,01/21/15 07:24:07 AM,20.082,60.703,12.273,,,,,,,,,,
20352,01/21/15 07:29:07 AM,20.225,67.936,14.135,,,,,,,,,,
20353,01/21/15 07:34:07 AM,20.940,66.283,14.435,,,,,,,,,,
20354,01/21/15 07:39:07 AM,21.393,65.108,14.589,,,,,,,,,,
20355,01/21/15 07:44:07 AM,20.201,61.811,12.661,,,,,,,,,,
20356,01/21/15 07:49:07 AM,20.249,69.970,14.614,,,,,,,,,,
20357,01/21/15 07:54:07 AM,20.964,67.862,14.823,,,,,,,,,,
20358,01/21/15 07:59:07 AM,21.417,66.397,14.916,,,,,,,,,,
20359,01/21/15 08:04:07 AM,20.130,61.013,12.396,,,,,,,,,,
20360,01/21/15 08:09:07 AM,20.082,71.371,14.762,,,,,,,,,,
20361,01/21/15 08:14:07 AM,20.845,68.904,14.946,,,,,,,,,,
20362,01/21/15 08:19:07 AM,21.322,67.124,14.994,,,,,,,,,,
20363,01/21/15 08:24:07 AM,20.535,59.134,12.300,,,,,,,,,,
20364,01/21/15 08:29:07 AM,20.035,71.420,14.727,,,,,,,,,,
20365,01/21/15 08:34:07 AM,20.773,69.038,14.908,,,,,,,,,,
20366,01/21/15 08:39:07 AM,21.393,66.750,14.976,,,,,,,,,,
20367,01/21/15 08:44:07 AM,20.392,59.903,12.362,,,,,,,,,,
20368,01/21/15 08:49:07 AM,21.776,67.116,15.425,,,,,,,,,,
20369,01/21/15 08:54:07 AM,23.910,50.986,13.172,,,,,,,,,,
20370,01/21/15 08:59:07 AM,23.982,53.455,13.966,,,,,,,,,,
20371,01/21/15 09:04:07 AM,24.513,56.036,15.190,,,,,,,,,,
20372,01/21/15 09:09:07 AM,24.175,45.558,11.699,,,,,,,,,,
20373,01/21/15 09:14:07 AM,24.731,55.505,15.245,,,,,,,,,,
20374,01/21/15 09:19:07 AM,25.336,49.137,13.915,,,,,,,,,,
20375,01/21/15 09:24:07 AM,24.561,42.852,11.123,,,,,,,,,,
20376,01/21/15 09:29:07 AM,25.094,55.182,15.491,,,,,,,,,,
20377,01/21/15 09:34:07 AM,25.239,47.073,13.166,,,,,,,,,,
20378,01/21/15 09:39:07 AM,24.537,44.050,11.518,,,,,,,,,,
20379,01/21/15 09:44:07 AM,25.579,55.566,16.051,,,,,,,,,,
20380,01/21/15 09:49:07 AM,25.118,44.442,12.178,,,,,,,,,,
20381,01/21/15 09:54:07 AM,24.658,47.963,12.922,,,,,,,,,,
20382,01/21/15 09:59:07 AM,25.701,51.003,14.826,,,,,,,,,,
20383,01/21/15 10:04:07 AM,24.997,43.097,11.602,,,,,,,,,,
20384,01/21/15 10:09:07 AM,25.045,52.627,14.708,,,,,,,,,,
20385,01/21/15 10:14:07 AM,25.506,46.687,13.283,,,,,,,,,,
20386,01/21/15 10:19:07 AM,24.827,41.185,10.765,,,,,,,,,,
20387,01/21/15 10:24:07 AM,25.045,50.312,14.012,,,,,,,,,,
20388,01/21/15 10:29:07 AM,25.555,46.725,13.340,,,,,,,,,,
20389,01/21/15 10:34:07 AM,24.827,41.447,10.860,,,,,,,,,,
20390,01/21/15 10:39:07 AM,25.167,52.232,14.703,,,,,,,,,,
20391,01/21/15 10:44:07 AM,25.458,46.165,13.066,,,,,,,,,,
20392,01/21/15 10:49:07 AM,24.779,41.376,10.791,,,,,,,,,,
20393,01/21/15 10:54:07 AM,25.579,54.498,15.747,,,,,,,,,,
20394,01/21/15 10:59:07 AM,25.361,44.763,12.507,,,,,,,,,,
20395,01/21/15 11:04:07 AM,24.731,41.763,10.887,,,,,,,,,,
20396,01/21/15 11:09:07 AM,25.749,54.239,15.830,,,,,,,,,,
20397,01/21/15 11:14:07 AM,25.312,44.076,12.227,,,,,,,,,,
20398,01/21/15 11:19:07 AM,24.706,42.510,11.133,,,,,,,,,,
20399,01/21/15 11:24:07 AM,25.822,55.476,16.252,,,,,,,,,,
20400,01/21/15 11:29:07 AM,25.458,45.098,12.709,,,,,,,,,,
20401,01/21/15 11:34:07 AM,24.852,42.103,11.118,,,,,,,,,,
20402,01/21/15 11:39:07 AM,25.433,54.635,15.651,,,,,,,,,,
20403,01/21/15 11:44:07 AM,25.701,47.227,13.637,,,,,,,,,,
20404,01/21/15 11:49:07 AM,25.045,42.744,11.521,,,,,,,,,,
20405,01/21/15 11:54:07 AM,24.392,40.222,10.020,,,,,,,,,,
20406,01/21/15 11:59:07 AM,25.264,54.076,15.333,,,,,,,,,,
20407,01/21/15 12:04:07 PM,25.555,46.500,13.265,,,,,,,,,,
20408,01/21/15 12:09:07 PM,24.755,42.027,11.004,,,,,,,,,,
20409,01/21/15 12:14:07 PM,24.537,48.459,12.969,,,,,,,,,,
20410,01/21/15 12:19:07 PM,25.822,51.592,15.117,,,,,,,,,,
20411,01/21/15 12:24:07 PM,25.118,43.728,11.932,,,,,,,,,,
20412,01/21/15 12:29:07 PM,24.417,41.173,10.392,,,,,,,,,,
20413,01/21/15 12:34:07 PM,25.021,53.065,14.815,,,,,,,,,,
20414,01/21/15 12:39:07 PM,25.652,47.832,13.788,,,,,,,,,,
20415,01/21/15 12:44:07 PM,24.973,42.475,11.360,,,,,,,,,,
20416,01/21/15 12:49:07 PM,24.368,42.635,10.872,,,,,,,,,,
20417,01/21/15 12:54:07 PM,25.628,56.575,16.379,,,,,,,,,,
20418,01/21/15 12:59:07 PM,25.361,45.539,12.769,,,,,,,,,,
20419,01/21/15 01:04:07 PM,24.731,41.502,10.793,,,,,,,,,,
20420,01/21/15 01:09:07 PM,24.465,47.201,12.501,,,,,,,,,,
20421,01/21/15 01:14:07 PM,25.871,53.436,15.710,,,,,,,,,,
20422,01/21/15 01:19:07 PM,25.288,44.332,12.294,,,,,,,,,,
20423,01/21/15 01:24:07 PM,24.610,41.423,10.656,,,,,,,,,,
20424,01/21/15 01:29:07 PM,24.658,49.815,13.503,,,,,,,,,,
20425,01/21/15 01:34:07 PM,25.798,50.060,14.626,,,,,,,,,,
20426,01/21/15 01:39:07 PM,25.094,43.173,11.716,,,,,,,,,,
20427,01/21/15 01:44:07 PM,24.441,41.470,10.521,,,,,,,,,,
20428,01/21/15 01:49:07 PM,25.288,55.210,15.680,,,,,,,,,,
20429,01/21/15 01:54:07 PM,25.531,46.787,13.338,,,,,,,,,,
20430,01/21/15 01:59:07 PM,24.900,41.847,11.070,,,,,,,,,,
20431,01/21/15 02:04:07 PM,24.248,41.089,10.210,,,,,,,,,,
20432,01/21/15 02:09:07 PM,25.433,55.921,16.015,,,,,,,,,,
20433,01/21/15 02:14:07 PM,25.385,46.253,13.029,,,,,,,,,,
20434,01/21/15 02:19:07 PM,24.779,41.899,10.980,,,,,,,,,,
20435,01/21/15 02:24:07 PM,24.296,44.540,11.466,,,,,,,,,,
20436,01/21/15 02:29:07 PM,25.701,56.179,16.336,,,,,,,,,,
20437,01/21/15 02:34:07 PM,25.336,44.825,12.506,,,,,,,,,,
20438,01/21/15 02:39:07 PM,24.755,41.177,10.697,,,,,,,,,,
20439,01/21/15 02:44:07 PM,24.561,49.037,13.173,,,,,,,,,,
20440,01/21/15 02:49:07 PM,25.847,51.659,15.159,,,,,,,,,,
20441,01/21/15 02:54:07 PM,25.215,43.577,11.966,,,,,,,,,,
20442,01/21/15 02:59:07 PM,24.586,40.832,10.418,,,,,,,,,,
20443,01/21/15 03:04:07 PM,24.803,51.613,14.183,,,,,,,,,,
20444,01/21/15 03:09:07 PM,25.774,49.290,14.363,,,,,,,,,,
20445,01/21/15 03:14:07 PM,25.021,42.741,11.498,,,,,,,,,,
20446,01/21/15 03:19:07 PM,24.441,40.751,10.259,,,,,,,,,,
20447,01/21/15 03:24:07 PM,25.506,55.900,16.077,,,,,,,,,,
20448,01/21/15 03:29:07 PM,25.409,45.416,12.772,,,,,,,,,,
20449,01/21/15 03:34:07 PM,24.731,41.502,10.793,,,,,,,,,,
20450,01/21/15 03:39:07 PM,24.610,47.989,12.886,,,,,,,,,,
20451,01/21/15 03:44:07 PM,25.871,51.694,15.192,,,,,,,,,,
20452,01/21/15 03:49:07 PM,25.191,43.834,12.034,,,,,,,,,,
20453,01/21/15 03:54:07 PM,24.537,41.284,10.540,,,,,,,,,,
20454,01/21/15 03:59:07 PM,24.731,51.159,13.980,,,,,,,,,,
20455,01/21/15 04:04:07 PM,25.798,49.677,14.507,,,,,,,,,,
20456,01/21/15 04:09:07 PM,25.142,43.178,11.761,,,,,,,,,,
20457,01/21/15 04:14:07 PM,24.489,40.985,10.388,,,,,,,,,,
20458,01/21/15 04:19:07 PM,24.876,52.003,14.367,,,,,,,,,,
20459,01/21/15 04:24:07 PM,25.725,48.996,14.226,,,,,,,,,,
20460,01/21/15 04:29:07 PM,25.045,42.842,11.555,,,,,,,,,,
20461,01/21/15 04:34:07 PM,24.489,40.592,10.244,,,,,,,,,,
20462,01/21/15 04:39:07 PM,25.167,53.558,15.093,,,,,,,,,,
20463,01/21/15 04:44:07 PM,25.555,47.337,13.540,,,,,,,,,,
20464,01/21/15 04:49:07 PM,24.900,42.239,11.210,,,,,,,,,,
20465,01/21/15 04:54:07 PM,24.320,40.508,10.061,,,,,,,,,,
20466,01/21/15 04:59:07 PM,25.191,54.286,15.326,,,,,,,,,,
20467,01/21/15 05:04:07 PM,25.506,46.977,13.378,,,,,,,,,,
20468,01/21/15 05:09:07 PM,24.876,41.910,11.071,,,,,,,,,,
20469,01/21/15 05:14:07 PM,24.344,41.198,10.336,,,,,,,,,,
20470,01/21/15 05:19:07 PM,25.531,55.841,16.083,,,,,,,,,,
20471,01/21/15 05:24:07 PM,25.433,45.419,12.795,,,,,,,,,,
20472,01/21/15 05:29:07 PM,24.803,41.412,10.825,,,,,,,,,,
20473,01/21/15 05:34:07 PM,24.561,47.245,12.604,,,,,,,,,,
20474,01/21/15 05:39:07 PM,25.895,52.332,15.406,,,,,,,,,,
