"Plot Title: HOBO 1A Chamber 1"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561439, SEN S/N: 10561439)","RH, % (LGR S/N: 10561439, SEN S/N: 10561439)","DewPt, °C (LGR S/N: 10561439, SEN S/N: 10561439)","Button Down (LGR S/N: 10561439, SEN S/N: 10561439)","Button Up (LGR S/N: 10561439, SEN S/N: 10561439)","Stopped (LGR S/N: 10561439, SEN S/N: 10561439)","End Of File (LGR S/N: 10561439, SEN S/N: 10561439)"
28626,08/10/2014 05:35:00 AM,21.871,64.048,14.787,,,,
28627,08/10/2014 05:36:00 AM,21.847,64.104,14.778,,,,
28628,08/10/2014 05:37:00 AM,21.871,64.469,14.889,,,,
28629,08/10/2014 05:38:00 AM,21.871,64.379,14.867,,,,
28630,08/10/2014 05:39:00 AM,21.871,64.289,14.846,,,,
28631,08/10/2014 05:40:00 AM,21.871,64.259,14.838,,,,
28632,08/10/2014 05:41:00 AM,21.871,64.018,14.780,,,,
28633,08/10/2014 05:42:00 AM,21.871,64.199,14.824,,,,
28634,08/10/2014 05:43:00 AM,21.871,64.289,14.846,,,,
28635,08/10/2014 05:44:00 AM,21.847,64.315,14.829,,,,
28636,08/10/2014 05:45:00 AM,21.847,64.375,14.844,,,,
28637,08/10/2014 05:46:00 AM,21.847,64.165,14.793,,,,
28638,08/10/2014 05:47:00 AM,21.847,64.134,14.786,,,,
28639,08/10/2014 05:48:00 AM,21.823,64.371,14.820,,,,
28640,08/10/2014 05:49:00 AM,21.823,64.311,14.806,,,,
28641,08/10/2014 05:50:00 AM,21.823,63.980,14.725,,,,
28642,08/10/2014 05:51:00 AM,21.823,64.130,14.762,,,,
28643,08/10/2014 05:52:00 AM,21.823,64.341,14.813,,,,
28644,08/10/2014 05:53:00 AM,21.823,64.191,14.776,,,,
28645,08/10/2014 05:54:00 AM,21.823,64.461,14.842,,,,
28646,08/10/2014 05:55:00 AM,21.823,64.431,14.835,,,,
28647,08/10/2014 05:56:00 AM,21.847,64.555,14.887,,,,
28648,08/10/2014 05:57:00 AM,21.847,64.315,14.829,,,,
28649,08/10/2014 05:58:00 AM,21.847,64.195,14.800,,,,
28650,08/10/2014 05:59:00 AM,21.847,64.375,14.844,,,,
28651,08/10/2014 06:00:00 AM,21.847,64.465,14.865,,,,
28652,08/10/2014 06:01:00 AM,21.871,64.469,14.889,,,,
28653,08/10/2014 06:02:00 AM,21.847,64.465,14.865,,,,
28654,08/10/2014 06:03:00 AM,21.871,64.259,14.838,,,,
28655,08/10/2014 06:04:00 AM,21.871,64.229,14.831,,,,
28656,08/10/2014 06:05:00 AM,21.871,64.379,14.867,,,,
28657,08/10/2014 06:06:00 AM,21.871,64.319,14.853,,,,
28658,08/10/2014 06:07:00 AM,21.871,64.078,14.795,,,,
28659,08/10/2014 06:08:00 AM,21.871,64.138,14.809,,,,
28660,08/10/2014 06:09:00 AM,21.871,64.289,14.846,,,,
28661,08/10/2014 06:10:00 AM,21.847,64.255,14.815,,,,
28662,08/10/2014 06:11:00 AM,21.871,64.590,14.918,,,,
28663,08/10/2014 06:12:00 AM,21.871,64.560,14.911,,,,
28664,08/10/2014 06:13:00 AM,21.895,64.473,14.913,,,,
28665,08/10/2014 06:14:00 AM,21.871,64.199,14.824,,,,
28666,08/10/2014 06:15:00 AM,21.895,64.112,14.826,,,,
28667,08/10/2014 06:16:00 AM,21.871,64.229,14.831,,,,
28668,08/10/2014 06:17:00 AM,21.871,64.409,14.875,,,,
28669,08/10/2014 06:18:00 AM,21.871,64.319,14.853,,,,
28670,08/10/2014 06:19:00 AM,21.871,64.138,14.809,,,,
28671,08/10/2014 06:20:00 AM,21.847,63.984,14.749,,,,
28672,08/10/2014 06:21:00 AM,21.847,64.375,14.844,,,,
28673,08/10/2014 06:22:00 AM,21.847,64.495,14.873,,,,
28674,08/10/2014 06:23:00 AM,21.847,64.435,14.858,,,,
28675,08/10/2014 06:24:00 AM,21.847,64.435,14.858,,,,
28676,08/10/2014 06:25:00 AM,21.847,64.195,14.800,,,,
28677,08/10/2014 06:26:00 AM,21.847,64.044,14.764,,,,
28678,08/10/2014 06:27:00 AM,21.847,64.134,14.786,,,,
28679,08/10/2014 06:28:00 AM,21.823,64.221,14.784,,,,
28680,08/10/2014 06:29:00 AM,21.823,64.281,14.798,,,,
28681,08/10/2014 06:30:00 AM,21.823,64.371,14.820,,,,
28682,08/10/2014 06:31:00 AM,21.847,64.465,14.865,,,,
28683,08/10/2014 06:32:00 AM,21.847,64.435,14.858,,,,
28684,08/10/2014 06:33:00 AM,21.847,64.285,14.822,,,,
28685,08/10/2014 06:34:00 AM,21.847,64.435,14.858,,,,
28686,08/10/2014 06:35:00 AM,21.847,64.586,14.894,,,,
28687,08/10/2014 06:36:00 AM,21.871,64.529,14.904,,,,
28688,08/10/2014 06:37:00 AM,21.871,64.289,14.846,,,,
28689,08/10/2014 06:38:00 AM,21.847,64.255,14.815,,,,
28690,08/10/2014 06:39:00 AM,21.871,64.078,14.795,,,,
28691,08/10/2014 06:40:00 AM,21.847,64.195,14.800,,,,
28692,08/10/2014 06:41:00 AM,21.847,64.345,14.836,,,,
28693,08/10/2014 06:42:00 AM,21.847,64.315,14.829,,,,
28694,08/10/2014 06:43:00 AM,21.847,64.435,14.858,,,,
28695,08/10/2014 06:44:00 AM,21.871,64.439,14.882,,,,
28696,08/10/2014 06:45:00 AM,21.871,64.289,14.846,,,,
28697,08/10/2014 06:46:00 AM,21.871,64.590,14.918,,,,
28698,08/10/2014 06:47:00 AM,21.871,64.469,14.889,,,,
28699,08/10/2014 06:48:00 AM,21.895,64.293,14.869,,,,
28700,08/10/2014 06:49:00 AM,21.871,64.138,14.809,,,,
28701,08/10/2014 06:50:00 AM,21.871,64.048,14.787,,,,
28702,08/10/2014 06:51:00 AM,21.847,64.195,14.800,,,,
28703,08/10/2014 06:52:00 AM,21.847,64.014,14.756,,,,
28704,08/10/2014 06:53:00 AM,21.823,64.100,14.755,,,,
28705,08/10/2014 06:54:00 AM,21.823,64.221,14.784,,,,
28706,08/10/2014 06:55:00 AM,21.823,64.341,14.813,,,,
28707,08/10/2014 06:56:00 AM,21.823,64.401,14.827,,,,
28708,08/10/2014 06:57:00 AM,21.823,64.341,14.813,,,,
28709,08/10/2014 06:58:00 AM,21.823,64.040,14.740,,,,
28710,08/10/2014 06:59:00 AM,21.823,64.611,14.878,,,,
28711,08/10/2014 07:00:00 AM,21.847,64.555,14.887,,,,
28712,08/10/2014 07:01:00 AM,21.847,64.435,14.858,,,,
28713,08/10/2014 07:02:00 AM,21.847,64.495,14.873,,,,
28714,08/10/2014 07:03:00 AM,21.847,64.405,14.851,,,,
28715,08/10/2014 07:04:00 AM,21.823,64.221,14.784,,,,
28716,08/10/2014 07:05:00 AM,21.847,64.616,14.902,,,,
28717,08/10/2014 07:06:00 AM,21.871,64.469,14.889,,,,
28718,08/10/2014 07:07:00 AM,21.871,64.018,14.780,,,,
28719,08/10/2014 07:08:00 AM,21.871,64.229,14.831,,,,
28720,08/10/2014 07:09:00 AM,21.871,64.018,14.780,,,,
28721,08/10/2014 07:10:00 AM,21.871,64.349,14.860,,,,
28722,08/10/2014 07:11:00 AM,21.895,64.323,14.876,,,,
28723,08/10/2014 07:12:00 AM,21.895,63.811,14.752,,,,
28724,08/10/2014 07:13:00 AM,21.895,63.992,14.796,,,,
28725,08/10/2014 07:14:00 AM,21.895,63.932,14.782,,,,
28726,08/10/2014 07:15:00 AM,21.871,64.048,14.787,,,,
28727,08/10/2014 07:16:00 AM,21.871,64.289,14.846,,,,
28728,08/10/2014 07:17:00 AM,21.871,64.108,14.802,,,,
28729,08/10/2014 07:18:00 AM,21.871,64.379,14.867,,,,
28730,08/10/2014 07:19:00 AM,21.871,64.409,14.875,,,,
28731,08/10/2014 07:20:00 AM,21.871,64.199,14.824,,,,
28732,08/10/2014 07:21:00 AM,21.871,64.349,14.860,,,,
28733,08/10/2014 07:22:00 AM,21.871,64.259,14.838,,,,
28734,08/10/2014 07:23:00 AM,21.871,64.199,14.824,,,,
28735,08/10/2014 07:24:00 AM,21.871,64.169,14.816,,,,
28736,08/10/2014 07:25:00 AM,21.871,64.018,14.780,,,,
28737,08/10/2014 07:26:00 AM,21.847,64.014,14.756,,,,
28738,08/10/2014 07:27:00 AM,21.847,64.315,14.829,,,,
28739,08/10/2014 07:28:00 AM,21.847,64.225,14.807,,,,
28740,08/10/2014 07:29:00 AM,21.871,64.259,14.838,,,,
28741,08/10/2014 07:30:00 AM,21.871,64.199,14.824,,,,
28742,08/10/2014 07:31:00 AM,21.871,64.018,14.780,,,,
28743,08/10/2014 07:32:00 AM,21.871,64.078,14.795,,,,
28744,08/10/2014 07:33:00 AM,21.871,64.289,14.846,,,,
28745,08/10/2014 07:34:00 AM,21.871,64.289,14.846,,,,
28746,08/10/2014 07:35:00 AM,21.847,64.405,14.851,,,,
28747,08/10/2014 07:36:00 AM,21.871,64.199,14.824,,,,
28748,08/10/2014 07:37:00 AM,21.871,64.138,14.809,,,,
28749,08/10/2014 07:38:00 AM,21.847,63.984,14.749,,,,
28750,08/10/2014 07:39:00 AM,21.847,64.195,14.800,,,,
28751,08/10/2014 07:40:00 AM,21.847,64.405,14.851,,,,
28752,08/10/2014 07:41:00 AM,21.847,64.255,14.815,,,,
28753,08/10/2014 07:42:00 AM,21.847,64.285,14.822,,,,
28754,08/10/2014 07:43:00 AM,21.847,64.255,14.815,,,,
28755,08/10/2014 07:44:00 AM,21.847,64.315,14.829,,,,
28756,08/10/2014 07:45:00 AM,21.847,64.104,14.778,,,,
28757,08/10/2014 07:46:00 AM,21.847,64.044,14.764,,,,
28758,08/10/2014 07:47:00 AM,21.847,64.134,14.786,,,,
28759,08/10/2014 07:48:00 AM,21.847,64.195,14.800,,,,
28760,08/10/2014 07:49:00 AM,21.847,64.225,14.807,,,,
28761,08/10/2014 07:50:00 AM,21.823,64.341,14.813,,,,
28762,08/10/2014 07:51:00 AM,21.847,64.435,14.858,,,,
28763,08/10/2014 07:52:00 AM,21.847,64.435,14.858,,,,
28764,08/10/2014 07:53:00 AM,21.871,64.259,14.838,,,,
28765,08/10/2014 07:54:00 AM,21.847,64.225,14.807,,,,
28766,08/10/2014 07:55:00 AM,21.847,64.074,14.771,,,,
28767,08/10/2014 07:56:00 AM,21.847,64.435,14.858,,,,
28768,08/10/2014 07:57:00 AM,21.847,64.074,14.771,,,,
28769,08/10/2014 07:58:00 AM,21.847,64.134,14.786,,,,
28770,08/10/2014 07:59:00 AM,21.847,64.074,14.771,,,,
28771,08/10/2014 08:00:00 AM,21.847,64.104,14.778,,,,
28772,08/10/2014 08:01:00 AM,21.847,64.345,14.836,,,,
28773,08/10/2014 08:02:00 AM,21.847,64.345,14.836,,,,
28774,08/10/2014 08:03:00 AM,21.847,64.345,14.836,,,,
28775,08/10/2014 08:04:00 AM,21.847,64.345,14.836,,,,
28776,08/10/2014 08:05:00 AM,21.847,64.195,14.800,,,,
28777,08/10/2014 08:06:00 AM,21.847,64.165,14.793,,,,
28778,08/10/2014 08:07:00 AM,21.823,64.100,14.755,,,,
28779,08/10/2014 08:08:00 AM,21.823,64.431,14.835,,,,
28780,08/10/2014 08:09:00 AM,21.823,64.311,14.806,,,,
28781,08/10/2014 08:10:00 AM,21.847,64.375,14.844,,,,
28782,08/10/2014 08:11:00 AM,21.847,64.465,14.865,,,,
28783,08/10/2014 08:12:00 AM,21.847,64.285,14.822,,,,
28784,08/10/2014 08:13:00 AM,21.847,64.255,14.815,,,,
28785,08/10/2014 08:14:00 AM,21.847,64.405,14.851,,,,
28786,08/10/2014 08:15:00 AM,21.847,64.285,14.822,,,,
28787,08/10/2014 08:16:00 AM,21.823,64.371,14.820,,,,
28788,08/10/2014 08:17:00 AM,21.847,64.375,14.844,,,,
28789,08/10/2014 08:18:00 AM,21.847,64.285,14.822,,,,
28790,08/10/2014 08:19:00 AM,21.847,64.525,14.880,,,,
28791,08/10/2014 08:20:00 AM,21.847,64.465,14.865,,,,
28792,08/10/2014 08:21:00 AM,21.847,64.646,14.909,,,,
28793,08/10/2014 08:22:00 AM,21.871,64.499,14.896,,,,
28794,08/10/2014 08:23:00 AM,21.895,64.443,14.906,,,,
28795,08/10/2014 08:24:00 AM,21.895,64.203,14.847,,,,
28796,08/10/2014 08:25:00 AM,21.895,63.992,14.796,,,,
28797,08/10/2014 08:26:00 AM,21.895,64.112,14.826,,,,
28798,08/10/2014 08:27:00 AM,21.895,64.353,14.884,,,,
28799,08/10/2014 08:28:00 AM,21.895,64.323,14.876,,,,
28800,08/10/2014 08:29:00 AM,21.895,64.203,14.847,,,,
28801,08/10/2014 08:30:00 AM,21.895,64.173,14.840,,,,
28802,08/10/2014 08:31:00 AM,22.086,64.837,15.182,,,,
28803,08/10/2014 08:32:00 AM,22.493,67.660,16.235,,,,
28804,08/10/2014 08:33:00 AM,22.781,66.905,16.333,,,,
28805,08/10/2014 08:34:00 AM,22.925,66.332,16.335,,,,
28806,08/10/2014 08:35:00 AM,22.973,66.370,16.390,,,,
28807,08/10/2014 08:36:00 AM,22.949,67.054,16.528,,,,
28808,08/10/2014 08:37:00 AM,22.901,67.584,16.606,,,,
28809,08/10/2014 08:38:00 AM,22.877,68.145,16.714,,,,
28810,08/10/2014 08:39:00 AM,22.805,68.341,16.690,,,,
28811,08/10/2014 08:40:00 AM,22.781,68.218,16.639,,,,
28812,08/10/2014 08:41:00 AM,22.781,68.574,16.721,,,,
28813,08/10/2014 08:42:00 AM,22.757,69.134,16.826,,,,
28814,08/10/2014 08:43:00 AM,22.757,68.511,16.684,,,,
28815,08/10/2014 08:44:00 AM,22.781,68.634,16.735,,,,
28816,08/10/2014 08:45:00 AM,22.805,68.490,16.725,,,,
28817,08/10/2014 08:46:00 AM,22.805,68.460,16.718,,,,
28818,08/10/2014 08:47:00 AM,22.805,68.579,16.745,,,,
28819,08/10/2014 08:48:00 AM,22.829,68.583,16.769,,,,
28820,08/10/2014 08:49:00 AM,22.829,68.732,16.803,,,,
28821,08/10/2014 08:50:00 AM,22.829,68.494,16.748,,,,
28822,08/10/2014 08:51:00 AM,22.829,68.642,16.783,,,,
28823,08/10/2014 08:52:00 AM,22.853,68.290,16.724,,,,
28824,08/10/2014 08:53:00 AM,22.877,68.235,16.734,,,,
28825,08/10/2014 08:54:00 AM,22.853,68.587,16.793,,,,
28826,08/10/2014 08:55:00 AM,22.853,68.498,16.772,,,,
28827,08/10/2014 08:56:00 AM,22.829,68.672,16.789,,,,
28828,08/10/2014 08:57:00 AM,22.853,68.558,16.786,,,,
28829,08/10/2014 08:58:00 AM,22.877,68.086,16.700,,,,
28830,08/10/2014 08:59:00 AM,22.877,67.967,16.672,,,,
28831,08/10/2014 09:00:00 AM,22.877,68.592,16.817,,,,
28832,08/10/2014 09:01:00 AM,22.877,68.145,16.714,,,,
28833,08/10/2014 09:02:00 AM,22.877,67.997,16.679,,,,
28834,08/10/2014 09:03:00 AM,22.877,68.532,16.803,,,,
28835,08/10/2014 09:04:00 AM,22.877,68.443,16.783,,,,
28836,08/10/2014 09:05:00 AM,22.877,68.294,16.748,,,,
28837,08/10/2014 09:06:00 AM,22.877,67.967,16.672,,,,
28838,08/10/2014 09:07:00 AM,22.877,68.354,16.762,,,,
28839,08/10/2014 09:08:00 AM,22.901,68.060,16.717,,,,
28840,08/10/2014 09:09:00 AM,22.901,68.239,16.758,,,,
28841,08/10/2014 09:10:00 AM,22.925,67.886,16.699,,,,
28842,08/10/2014 09:11:00 AM,22.877,68.473,16.789,,,,
28843,08/10/2014 09:12:00 AM,22.901,67.882,16.676,,,,
28844,08/10/2014 09:13:00 AM,22.901,68.090,16.724,,,,
28845,08/10/2014 09:14:00 AM,22.877,67.997,16.679,,,,
28846,08/10/2014 09:15:00 AM,22.877,68.056,16.693,,,,
28847,08/10/2014 09:16:00 AM,22.877,68.562,16.810,,,,
28848,08/10/2014 09:17:00 AM,22.877,68.413,16.776,,,,
28849,08/10/2014 09:18:00 AM,22.829,68.524,16.755,,,,
28850,08/10/2014 09:19:00 AM,22.829,68.018,16.639,,,,
28851,08/10/2014 09:20:00 AM,22.829,68.137,16.666,,,,
28852,08/10/2014 09:21:00 AM,22.853,68.439,16.759,,,,
28853,08/10/2014 09:22:00 AM,22.853,68.111,16.683,,,,
28854,08/10/2014 09:23:00 AM,22.853,68.171,16.697,,,,
28855,08/10/2014 09:24:00 AM,22.853,68.260,16.717,,,,
28856,08/10/2014 09:25:00 AM,22.853,67.992,16.655,,,,
28857,08/10/2014 09:26:00 AM,22.877,67.967,16.672,,,,
28858,08/10/2014 09:27:00 AM,22.877,68.413,16.776,,,,
28859,08/10/2014 09:28:00 AM,22.877,68.145,16.714,,,,
28860,08/10/2014 09:29:00 AM,22.853,68.528,16.779,,,,
28861,08/10/2014 09:30:00 AM,22.877,68.324,16.755,,,,
28862,08/10/2014 09:31:00 AM,22.901,67.941,16.689,,,,
28863,08/10/2014 09:32:00 AM,22.901,67.971,16.696,,,,
28864,08/10/2014 09:33:00 AM,22.901,67.822,16.662,,,,
28865,08/10/2014 09:34:00 AM,22.901,67.941,16.689,,,,
28866,08/10/2014 09:35:00 AM,22.901,67.822,16.662,,,,
28867,08/10/2014 09:36:00 AM,22.877,67.997,16.679,,,,
28868,08/10/2014 09:37:00 AM,22.877,68.473,16.789,,,,
28869,08/10/2014 09:38:00 AM,22.877,68.235,16.734,,,,
28870,08/10/2014 09:39:00 AM,22.877,68.205,16.728,,,,
28871,08/10/2014 09:40:00 AM,22.853,68.766,16.834,,,,
28872,08/10/2014 09:41:00 AM,22.877,68.145,16.714,,,,
28873,08/10/2014 09:42:00 AM,22.877,68.175,16.721,,,,
28874,08/10/2014 09:43:00 AM,22.901,68.150,16.738,,,,
28875,08/10/2014 09:44:00 AM,22.901,67.941,16.689,,,,
28876,08/10/2014 09:45:00 AM,22.925,68.065,16.741,,,,
28877,08/10/2014 09:46:00 AM,22.949,68.099,16.772,,,,
28878,08/10/2014 09:47:00 AM,22.949,67.860,16.716,,,,
28879,08/10/2014 09:48:00 AM,22.949,67.980,16.744,,,,
28880,08/10/2014 09:49:00 AM,22.925,68.184,16.769,,,,
28881,08/10/2014 09:50:00 AM,22.925,68.035,16.734,,,,
28882,08/10/2014 09:51:00 AM,22.925,67.886,16.699,,,,
28883,08/10/2014 09:52:00 AM,22.925,68.243,16.782,,,,
28884,08/10/2014 09:53:00 AM,22.925,68.065,16.741,,,,
28885,08/10/2014 09:54:00 AM,22.925,68.095,16.748,,,,
28886,08/10/2014 09:55:00 AM,22.925,68.005,16.727,,,,
28887,08/10/2014 09:56:00 AM,22.925,67.886,16.699,,,,
28888,08/10/2014 09:57:00 AM,22.925,68.005,16.727,,,,
28889,08/10/2014 09:58:00 AM,22.901,68.269,16.765,,,,
28890,08/10/2014 09:59:00 AM,22.925,68.154,16.762,,,,
28891,08/10/2014 10:00:00 AM,22.925,67.886,16.699,,,,
28892,08/10/2014 10:01:00 AM,22.925,67.916,16.706,,,,
28893,08/10/2014 10:02:00 AM,22.901,68.388,16.793,,,,
28894,08/10/2014 10:03:00 AM,22.901,68.120,16.731,,,,
28895,08/10/2014 10:04:00 AM,22.901,68.328,16.779,,,,
28896,08/10/2014 10:05:00 AM,22.925,67.856,16.693,,,,
28897,08/10/2014 10:06:00 AM,22.901,68.507,16.820,,,,
28898,08/10/2014 10:07:00 AM,22.925,67.618,16.637,,,,
28899,08/10/2014 10:08:00 AM,22.925,68.184,16.769,,,,
28900,08/10/2014 10:09:00 AM,22.925,68.184,16.769,,,,
28901,08/10/2014 10:10:00 AM,22.925,68.243,16.782,,,,
28902,08/10/2014 10:11:00 AM,22.925,68.005,16.727,,,,
28903,08/10/2014 10:12:00 AM,22.925,68.124,16.755,,,,
28904,08/10/2014 10:13:00 AM,22.949,67.711,16.682,,,,
28905,08/10/2014 10:14:00 AM,22.949,67.711,16.682,,,,
28906,08/10/2014 10:15:00 AM,22.973,67.984,16.768,,,,
28907,08/10/2014 10:16:00 AM,22.949,68.277,16.813,,,,
28908,08/10/2014 10:17:00 AM,22.925,68.184,16.769,,,,
28909,08/10/2014 10:18:00 AM,22.925,68.154,16.762,,,,
28910,08/10/2014 10:19:00 AM,22.925,67.946,16.713,,,,
28911,08/10/2014 10:20:00 AM,22.925,68.035,16.734,,,,
28912,08/10/2014 10:21:00 AM,22.949,68.129,16.779,,,,
28913,08/10/2014 10:22:00 AM,22.925,67.975,16.720,,,,
28914,08/10/2014 10:23:00 AM,22.949,67.920,16.730,,,,
28915,08/10/2014 10:24:00 AM,22.949,67.831,16.709,,,,
28916,08/10/2014 10:25:00 AM,22.949,67.860,16.716,,,,
28917,08/10/2014 10:26:00 AM,22.925,68.303,16.796,,,,
28918,08/10/2014 10:27:00 AM,22.949,67.980,16.744,,,,
28919,08/10/2014 10:28:00 AM,22.925,68.184,16.769,,,,
28920,08/10/2014 10:29:00 AM,22.925,67.946,16.713,,,,
28921,08/10/2014 10:30:00 AM,22.925,68.005,16.727,,,,
28922,08/10/2014 10:31:00 AM,22.925,67.797,16.679,,,,
28923,08/10/2014 10:32:00 AM,22.925,67.886,16.699,,,,
28924,08/10/2014 10:33:00 AM,22.901,67.912,16.683,,,,
28925,08/10/2014 10:34:00 AM,22.901,67.822,16.662,,,,
28926,08/10/2014 10:35:00 AM,22.925,67.916,16.706,,,,
28927,08/10/2014 10:36:00 AM,22.925,67.826,16.686,,,,
28928,08/10/2014 10:37:00 AM,22.925,67.826,16.686,,,,
28929,08/10/2014 10:38:00 AM,22.901,68.447,16.806,,,,
28930,08/10/2014 10:39:00 AM,22.925,68.303,16.796,,,,
28931,08/10/2014 10:40:00 AM,22.925,68.243,16.782,,,,
28932,08/10/2014 10:41:00 AM,22.949,67.532,16.640,,,,
28933,08/10/2014 10:42:00 AM,22.949,68.307,16.820,,,,
28934,08/10/2014 10:43:00 AM,22.901,68.090,16.724,,,,
28935,08/10/2014 10:44:00 AM,22.925,68.095,16.748,,,,
28936,08/10/2014 10:45:00 AM,22.949,67.860,16.716,,,,
28937,08/10/2014 10:46:00 AM,22.925,68.124,16.755,,,,
28938,08/10/2014 10:47:00 AM,22.949,68.129,16.779,,,,
28939,08/10/2014 10:48:00 AM,22.949,68.277,16.813,,,,
28940,08/10/2014 10:49:00 AM,22.973,67.566,16.671,,,,
28941,08/10/2014 10:50:00 AM,22.949,68.009,16.751,,,,
28942,08/10/2014 10:51:00 AM,22.949,68.099,16.772,,,,
28943,08/10/2014 10:52:00 AM,22.949,67.950,16.737,,,,
28944,08/10/2014 10:53:00 AM,22.949,67.771,16.696,,,,
28945,08/10/2014 10:54:00 AM,22.949,68.307,16.820,,,,
28946,08/10/2014 10:55:00 AM,22.949,68.307,16.820,,,,
28947,08/10/2014 10:56:00 AM,22.925,68.214,16.775,,,,
28948,08/10/2014 10:57:00 AM,22.925,68.184,16.769,,,,
28949,08/10/2014 10:58:00 AM,22.949,67.980,16.744,,,,
28950,08/10/2014 10:59:00 AM,22.973,67.954,16.761,,,,
28951,08/10/2014 11:00:00 AM,22.973,67.507,16.657,,,,
28952,08/10/2014 11:01:00 AM,22.949,67.860,16.716,,,,
28953,08/10/2014 11:02:00 AM,22.949,67.950,16.737,,,,
28954,08/10/2014 11:03:00 AM,22.973,67.835,16.733,,,,
28955,08/10/2014 11:04:00 AM,22.901,68.388,16.793,,,,
28956,08/10/2014 11:05:00 AM,22.901,68.090,16.724,,,,
28957,08/10/2014 11:06:00 AM,22.901,68.031,16.710,,,,
28958,08/10/2014 11:07:00 AM,22.925,67.946,16.713,,,,
28959,08/10/2014 11:08:00 AM,22.949,67.711,16.682,,,,
28960,08/10/2014 11:09:00 AM,22.949,68.069,16.765,,,,
28961,08/10/2014 11:10:00 AM,22.925,67.856,16.693,,,,
28962,08/10/2014 11:11:00 AM,22.925,68.124,16.755,,,,
28963,08/10/2014 11:12:00 AM,22.925,67.707,16.658,,,,
28964,08/10/2014 11:13:00 AM,22.949,67.592,16.654,,,,
28965,08/10/2014 11:14:00 AM,22.925,68.362,16.810,,,,
28966,08/10/2014 11:15:00 AM,22.925,67.767,16.672,,,,
28967,08/10/2014 11:16:00 AM,22.901,68.150,16.738,,,,
28968,08/10/2014 11:17:00 AM,22.925,67.647,16.644,,,,
28969,08/10/2014 11:18:00 AM,22.949,68.069,16.765,,,,
28970,08/10/2014 11:19:00 AM,22.949,67.503,16.633,,,,
28971,08/10/2014 11:20:00 AM,22.949,68.188,16.792,,,,
28972,08/10/2014 11:21:00 AM,22.949,67.980,16.744,,,,
28973,08/10/2014 11:22:00 AM,22.949,68.009,16.751,,,,
28974,08/10/2014 11:23:00 AM,22.997,67.571,16.695,,,,
28975,08/10/2014 11:24:00 AM,22.949,67.801,16.703,,,,
28976,08/10/2014 11:25:00 AM,22.949,67.980,16.744,,,,
28977,08/10/2014 11:26:00 AM,22.949,68.099,16.772,,,,
28978,08/10/2014 11:27:00 AM,22.925,67.946,16.713,,,,
28979,08/10/2014 11:28:00 AM,22.925,68.005,16.727,,,,
28980,08/10/2014 11:29:00 AM,22.925,67.647,16.644,,,,
28981,08/10/2014 11:30:00 AM,22.901,67.703,16.634,,,,
28982,08/10/2014 11:31:00 AM,22.925,68.065,16.741,,,,
28983,08/10/2014 11:32:00 AM,22.901,67.971,16.696,,,,
28984,08/10/2014 11:33:00 AM,22.901,67.733,16.641,,,,
28985,08/10/2014 11:34:00 AM,22.925,67.647,16.644,,,,
28986,08/10/2014 11:35:00 AM,22.925,67.468,16.602,,,,
28987,08/10/2014 11:36:00 AM,22.877,68.354,16.762,,,,
28988,08/10/2014 11:37:00 AM,22.925,67.707,16.658,,,,
28989,08/10/2014 11:38:00 AM,22.901,67.912,16.683,,,,
28990,08/10/2014 11:39:00 AM,22.901,67.524,16.592,,,,
28991,08/10/2014 11:40:00 AM,22.901,67.673,16.627,,,,
28992,08/10/2014 11:41:00 AM,22.901,67.703,16.634,,,,
28993,08/10/2014 11:42:00 AM,22.877,68.294,16.748,,,,
28994,08/10/2014 11:43:00 AM,22.901,67.882,16.676,,,,
28995,08/10/2014 11:44:00 AM,22.901,67.912,16.683,,,,
28996,08/10/2014 11:45:00 AM,22.901,68.120,16.731,,,,
28997,08/10/2014 11:46:00 AM,22.925,67.826,16.686,,,,
28998,08/10/2014 11:47:00 AM,22.901,68.299,16.772,,,,
28999,08/10/2014 11:48:00 AM,22.901,68.060,16.717,,,,
29000,08/10/2014 11:49:00 AM,22.877,67.937,16.666,,,,
29001,08/10/2014 11:50:00 AM,22.877,68.294,16.748,,,,
29002,08/10/2014 11:51:00 AM,22.901,67.882,16.676,,,,
29003,08/10/2014 11:52:00 AM,22.901,67.792,16.655,,,,
29004,08/10/2014 11:53:00 AM,22.901,68.150,16.738,,,,
29005,08/10/2014 11:54:00 AM,22.901,68.031,16.710,,,,
29006,08/10/2014 11:55:00 AM,22.901,68.001,16.703,,,,
29007,08/10/2014 11:56:00 AM,22.925,67.916,16.706,,,,
29008,08/10/2014 11:57:00 AM,22.925,67.886,16.699,,,,
29009,08/10/2014 11:58:00 AM,22.925,68.362,16.810,,,,
29010,08/10/2014 11:59:00 AM,22.901,68.060,16.717,,,,
29011,08/10/2014 12:00:00 PM,22.901,68.269,16.765,,,,
29012,08/10/2014 12:01:00 PM,22.925,68.184,16.769,,,,
29013,08/10/2014 12:02:00 PM,22.925,68.005,16.727,,,,
29014,08/10/2014 12:03:00 PM,22.925,67.826,16.686,,,,
29015,08/10/2014 12:04:00 PM,22.925,68.184,16.769,,,,
29016,08/10/2014 12:05:00 PM,22.901,68.180,16.745,,,,
29017,08/10/2014 12:06:00 PM,22.901,67.762,16.648,,,,
