"Plot Title: HOBO 6A Chamber 5B"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10561436, SEN S/N: 10561436)","RH, % (LGR S/N: 10561436, SEN S/N: 10561436)","DewPt, °C (LGR S/N: 10561436, SEN S/N: 10561436)","Host Connected (LGR S/N: 10561436, SEN S/N: 10561436)","End Of File (LGR S/N: 10561436, SEN S/N: 10561436)"
300,07/21/2014 01:29:00 PM,22.805,66.910,16.357,,
301,07/21/2014 01:30:00 PM,22.781,67.592,16.494,,
302,07/21/2014 01:31:00 PM,22.781,68.009,16.591,,
303,07/21/2014 01:32:00 PM,22.781,68.812,16.776,,
304,07/21/2014 01:33:00 PM,22.757,67.916,16.546,,
305,07/21/2014 01:34:00 PM,22.805,66.640,16.294,,
306,07/21/2014 01:35:00 PM,22.781,67.443,16.459,,
307,07/21/2014 01:36:00 PM,22.805,68.281,16.677,,
308,07/21/2014 01:37:00 PM,22.829,68.286,16.700,,
309,07/21/2014 01:38:00 PM,22.829,66.854,16.367,,
310,07/21/2014 01:39:00 PM,22.829,67.541,16.528,,
311,07/21/2014 01:40:00 PM,22.805,68.371,16.697,,
312,07/21/2014 01:41:00 PM,22.829,68.048,16.645,,
313,07/21/2014 01:42:00 PM,22.853,66.109,16.214,,
314,07/21/2014 01:43:00 PM,22.829,66.884,16.374,,
315,07/21/2014 01:44:00 PM,22.829,67.720,16.569,,
316,07/21/2014 01:45:00 PM,22.805,68.549,16.738,,
317,07/21/2014 01:46:00 PM,22.805,68.816,16.800,,
318,07/21/2014 01:47:00 PM,22.805,66.910,16.357,,
319,07/21/2014 01:48:00 PM,22.781,67.323,16.431,,
320,07/21/2014 01:49:00 PM,22.757,68.451,16.670,,
321,07/21/2014 01:50:00 PM,22.733,69.515,16.890,,
322,07/21/2014 01:51:00 PM,22.781,66.606,16.263,,
323,07/21/2014 01:52:00 PM,22.757,65.823,16.054,,
324,07/21/2014 01:53:00 PM,22.733,66.628,16.222,,
325,07/21/2014 01:54:00 PM,22.781,67.353,16.438,,
326,07/21/2014 01:55:00 PM,22.757,68.837,16.759,,
327,07/21/2014 01:56:00 PM,22.757,69.282,16.860,,
328,07/21/2014 01:57:00 PM,22.781,65.196,15.927,,
329,07/21/2014 01:58:00 PM,22.781,65.827,16.078,,
330,07/21/2014 01:59:00 PM,22.757,67.289,16.400,,
331,07/21/2014 02:00:00 PM,22.805,68.013,16.615,,
332,07/21/2014 02:01:00 PM,22.805,67.178,16.420,,
333,07/21/2014 02:02:00 PM,22.805,68.371,16.697,,
334,07/21/2014 02:03:00 PM,22.781,68.812,16.776,,
335,07/21/2014 02:04:00 PM,22.781,67.025,16.361,,
336,07/21/2014 02:05:00 PM,22.805,66.880,16.350,,
337,07/21/2014 02:06:00 PM,22.781,67.652,16.508,,
338,07/21/2014 02:07:00 PM,22.805,68.103,16.635,,
339,07/21/2014 02:08:00 PM,22.805,68.905,16.820,,
340,07/21/2014 02:09:00 PM,22.757,69.549,16.921,,
341,07/21/2014 02:10:00 PM,22.757,66.452,16.204,,
342,07/21/2014 02:11:00 PM,22.757,65.703,16.026,,
343,07/21/2014 02:12:00 PM,22.805,66.521,16.265,,
344,07/21/2014 02:13:00 PM,22.805,67.477,16.490,,
345,07/21/2014 02:14:00 PM,22.781,68.782,16.769,,
346,07/21/2014 02:15:00 PM,22.853,66.559,16.320,,
347,07/21/2014 02:16:00 PM,22.829,66.764,16.346,,
348,07/21/2014 02:17:00 PM,22.829,67.779,16.583,,
349,07/21/2014 02:18:00 PM,22.829,68.613,16.776,,
350,07/21/2014 02:19:00 PM,22.829,68.286,16.700,,
351,07/21/2014 02:20:00 PM,22.829,68.375,16.721,,
352,07/21/2014 02:21:00 PM,22.829,66.734,16.339,,
353,07/21/2014 02:22:00 PM,22.805,67.298,16.448,,
354,07/21/2014 02:23:00 PM,22.829,67.958,16.625,,
355,07/21/2014 02:24:00 PM,22.829,68.939,16.851,,
356,07/21/2014 02:25:00 PM,22.781,68.069,16.605,,
357,07/21/2014 02:26:00 PM,22.805,65.771,16.088,,
358,07/21/2014 02:27:00 PM,22.781,66.576,16.256,,
359,07/21/2014 02:28:00 PM,22.781,67.652,16.508,,
360,07/21/2014 02:29:00 PM,22.781,68.693,16.748,,
361,07/21/2014 02:30:00 PM,22.829,67.839,16.597,,
362,07/21/2014 02:31:00 PM,22.829,66.974,16.395,,
363,07/21/2014 02:32:00 PM,22.805,67.835,16.573,,
364,07/21/2014 02:33:00 PM,22.805,68.876,16.813,,
365,07/21/2014 02:34:00 PM,22.781,68.277,16.653,,
366,07/21/2014 02:35:00 PM,22.829,65.715,16.097,,
367,07/21/2014 02:36:00 PM,22.853,66.499,16.306,,
368,07/21/2014 02:37:00 PM,22.877,67.609,16.589,,
369,07/21/2014 02:38:00 PM,22.877,68.384,16.769,,
370,07/21/2014 02:39:00 PM,22.853,69.418,16.983,,
371,07/21/2014 02:40:00 PM,22.853,67.187,16.468,,
372,07/21/2014 02:41:00 PM,22.829,65.745,16.104,,
373,07/21/2014 02:42:00 PM,22.829,66.764,16.346,,
374,07/21/2014 02:43:00 PM,22.829,67.660,16.555,,
375,07/21/2014 02:44:00 PM,22.853,68.914,16.868,,
376,07/21/2014 02:45:00 PM,22.829,68.939,16.851,,
377,07/21/2014 02:46:00 PM,22.829,65.415,16.025,,
378,07/21/2014 02:47:00 PM,22.805,65.921,16.123,,
379,07/21/2014 02:48:00 PM,22.781,67.085,16.375,,
380,07/21/2014 02:49:00 PM,22.805,67.984,16.608,,
381,07/21/2014 02:50:00 PM,22.805,68.787,16.793,,
382,07/21/2014 02:51:00 PM,22.829,66.974,16.395,,
383,07/21/2014 02:52:00 PM,22.829,66.854,16.367,,
384,07/21/2014 02:53:00 PM,22.829,68.077,16.652,,
385,07/21/2014 02:54:00 PM,22.805,68.935,16.827,,
386,07/21/2014 02:55:00 PM,22.805,68.043,16.622,,
387,07/21/2014 02:56:00 PM,22.805,67.566,16.511,,
388,07/21/2014 02:57:00 PM,22.781,68.515,16.708,,
389,07/21/2014 02:58:00 PM,22.829,67.511,16.521,,
390,07/21/2014 02:59:00 PM,22.805,67.029,16.385,,
391,07/21/2014 03:00:00 PM,22.805,68.281,16.677,,
392,07/21/2014 03:01:00 PM,22.781,69.257,16.877,,
393,07/21/2014 03:02:00 PM,22.805,67.029,16.385,,
394,07/21/2014 03:03:00 PM,22.853,66.439,16.292,,
395,07/21/2014 03:04:00 PM,22.853,67.545,16.552,,
396,07/21/2014 03:05:00 PM,22.829,68.375,16.721,,
397,07/21/2014 03:06:00 PM,22.805,68.757,16.786,,
398,07/21/2014 03:07:00 PM,22.829,66.674,16.325,,
399,07/21/2014 03:08:00 PM,22.853,66.858,16.391,,
400,07/21/2014 03:09:00 PM,22.853,67.873,16.628,,
401,07/21/2014 03:10:00 PM,22.853,68.736,16.827,,
402,07/21/2014 03:11:00 PM,22.829,69.206,16.912,,
403,07/21/2014 03:12:00 PM,22.805,67.417,16.476,,
404,07/21/2014 03:13:00 PM,22.805,67.149,16.413,,
405,07/21/2014 03:14:00 PM,22.829,67.720,16.569,,
406,07/21/2014 03:15:00 PM,22.853,68.320,16.731,,
